sim_ID,lk,row,col,use-it
11,9374,614,444,y
11,9374,609,424,y
11,9374,629,460,y
11,9374,607,410,y
11,9374,625,437,y
11,9374,629,449,y
11,9374,602,408,y
11,9374,611,416,y
11,9374,630,436,y
11,9374,608,412,y
11,9374,605,434,y
11,9374,618,422,y
11,9374,613,452,y
11,9374,626,435,y
11,9374,602,435,y
11,9374,622,399,y
11,9377,599,423,y
11,9377,606,448,y
11,9377,599,415,y
11,9377,600,419,y
11,9377,605,454,y
11,9377,601,459,y
11,9377,605,443,y
11,9377,587,432,y
11,9377,589,424,y
11,9377,603,431,y
11,9377,596,418,y
11,9377,603,451,y
11,9377,594,456,y
11,9377,584,454,y
11,9377,593,438,y
11,9377,589,425,y
11,9377,597,440,y
11,9377,585,444,y
11,9377,593,437,y
11,9377,607,443,y
11,9377,585,455,y
11,9377,592,424,y
11,9377,582,443,y
11,9477,578,392,y
11,9477,562,399,y
11,9477,560,388,y
11,9477,566,380,y
11,9477,574,377,y
11,9477,564,393,y
11,9477,577,388,y
11,9477,574,381,y
11,9477,553,397,y
11,9477,571,397,y
11,9477,572,383,y
11,9477,559,386,y
11,9477,574,389,y
11,9477,579,375,y
11,9477,560,399,y
11,9477,561,401,y
11,9477,578,382,y
11,9477,563,388,y
11,12068,263,475,y
11,12068,269,466,y
11,12068,271,465,y
11,12068,256,508,y
11,12068,247,481,y
11,12068,274,484,y
11,12068,221,465,y
11,12068,264,489,y
11,12068,249,471,y
11,12068,234,481,y
11,12068,247,508,y
11,12068,252,509,y
11,12068,257,459,y
11,12068,258,478,y
11,12068,268,458,y
11,12068,252,473,y
11,12068,255,467,y
11,12068,264,474,y
11,12068,257,471,y
11,12068,270,460,y
11,12068,246,471,y
11,12068,240,494,y
11,12068,260,478,y
11,12068,251,463,y
11,12068,226,467,y
11,12068,261,479,y
11,12068,227,471,y
11,12068,265,466,y
11,12068,241,476,y
11,12068,256,459,y
11,12068,268,478,y
11,12068,234,471,y
11,12068,251,474,y
11,12068,265,471,y
11,12068,240,470,y
11,12068,230,471,y
11,12068,269,497,y
11,12068,262,507,y
11,12068,218,466,y
11,12068,258,499,y
11,12068,241,467,y
11,12068,246,504,y
11,12068,268,456,y
11,12068,258,487,y
11,12068,248,508,y
11,12068,265,499,y
11,12068,267,477,y
11,12068,264,492,y
11,12068,226,470,y
11,12068,260,461,y
11,12068,230,495,y
11,12068,262,454,y
11,12068,274,489,y
11,12068,253,509,y
11,12068,223,469,y
11,12068,234,475,y
11,12068,228,473,y
11,12069,323,459,y
11,12069,340,462,y
11,12069,314,462,y
11,12069,323,497,y
11,12069,345,485,y
11,12069,332,477,y
11,12069,343,499,y
11,12069,313,484,y
11,12069,350,491,y
11,12069,352,475,y
11,12069,314,459,y
11,12069,339,472,y
11,12069,345,455,y
11,12069,349,481,y
11,12069,316,484,y
11,12069,324,462,y
11,12069,339,509,y
11,12069,304,482,y
11,12069,346,455,y
11,12069,352,478,y
11,12069,307,482,y
11,12069,332,510,y
11,12069,334,478,y
11,12069,347,467,y
11,12069,324,480,y
11,12069,313,460,y
11,12069,360,483,y
11,12069,358,486,y
11,12069,352,472,y
11,12069,351,478,y
11,12069,314,485,y
11,12069,344,462,y
11,12069,352,495,y
11,12069,307,484,y
11,12069,318,480,y
11,12069,313,499,y
11,12069,318,488,y
11,12069,303,478,y
11,12069,338,506,y
11,12069,346,480,y
11,12069,347,473,y
11,12069,353,471,y
11,12069,309,480,y
11,12069,342,504,y
11,12069,348,481,y
11,12069,340,501,y
11,12069,328,462,y
11,12069,312,485,y
11,12069,326,470,y
11,12069,318,484,y
11,12069,320,459,y
11,12069,317,494,y
11,9176,711,371,y
11,9176,709,354,y
11,9176,711,383,y
11,9176,699,384,y
11,9176,684,382,y
11,9176,689,362,y
11,9176,705,398,y
11,9176,712,392,y
11,9176,714,370,y
11,9176,701,351,y
11,9176,692,383,y
11,9176,708,360,y
11,9176,700,391,y
11,9176,694,388,y
11,9176,691,375,y
11,9176,715,386,y
11,9176,693,361,y
11,9176,706,371,y
11,9176,693,368,y
11,9176,712,370,y
11,9176,694,379,y
11,9176,707,370,y
11,9176,710,373,y
11,9176,696,365,y
11,9176,715,390,y
11,9176,713,389,y
11,9176,702,354,y
11,9176,709,367,y
11,9176,693,388,y
11,9176,696,371,y
11,9176,693,386,y
11,9176,696,362,y
11,8336,815,85,y
11,8336,818,81,y
11,8336,823,87,y
11,8336,810,110,y
11,8336,827,90,y
11,8336,833,92,y
11,8336,822,87,y
11,8336,814,81,y
11,8336,812,84,y
11,3404,314,171,y
11,3404,307,159,y
11,3404,314,168,y
11,6440,515,194,y
11,6440,517,193,y
11,6440,524,220,y
11,6440,523,216,y
11,6440,526,211,y
11,6440,540,191,y
11,6440,520,213,y
11,6440,548,195,y
11,6440,525,216,y
11,6440,533,207,y
11,6440,528,200,y
11,6440,516,198,y
11,6440,537,200,y
11,6440,522,221,y
11,6440,539,194,y
11,6440,521,190,y
11,6440,536,211,y
11,6440,523,222,y
11,6440,531,199,y
11,6440,530,204,y
11,6440,533,193,y
11,6440,524,190,y
11,6440,532,200,y
11,6440,530,212,y
11,6440,534,196,y
11,6440,538,193,y
11,6440,520,192,y
11,6440,522,199,y
11,6440,527,200,y
11,5754,363,176,y
11,5754,363,185,y
11,5754,356,192,y
11,5754,356,177,y
11,5754,344,190,y
11,5754,367,177,y
11,5754,335,191,y
11,5754,362,184,y
11,5754,367,182,y
11,5754,345,169,y
11,5754,347,181,y
11,5754,334,187,y
11,5754,365,185,y
11,5754,341,174,y
11,5754,359,184,y
11,5754,332,189,y
11,5754,334,181,y
11,5754,350,186,y
11,5754,352,172,y
11,5754,359,196,y
11,5754,367,176,y
11,5754,332,179,y
11,5754,363,191,y
11,5754,361,175,y
11,5754,352,171,y
11,5754,352,183,y
11,5754,354,202,y
11,5754,355,189,y
11,5754,350,176,y
11,5754,333,192,y
11,5754,330,184,y
11,5754,343,169,y
11,5754,358,184,y
11,5754,339,171,y
11,5754,363,194,y
11,5754,340,167,y
11,12060,266,555,y
11,12060,287,536,y
11,12060,282,534,y
11,12060,281,534,y
11,12060,283,549,y
11,12060,259,560,y
11,12060,276,535,y
11,12060,283,556,y
11,12060,296,552,y
11,12060,281,554,y
11,12060,290,553,y
11,12060,264,542,y
11,12060,274,538,y
11,12060,293,549,y
11,12060,290,535,y
11,12060,279,562,y
11,12060,295,554,y
11,12060,278,553,y
11,12060,288,536,y
11,12060,287,554,y
11,12060,255,562,y
11,12060,267,577,y
11,12060,286,550,y
11,12060,259,582,y
11,12060,265,560,y
11,12061,360,560,y
11,12061,364,542,y
11,12061,352,574,y
11,12061,360,568,y
11,12061,349,569,y
11,12061,326,541,y
11,12061,369,554,y
11,12061,334,540,y
11,12061,375,554,y
11,12061,379,546,y
11,12061,365,543,y
11,12061,379,544,y
11,12061,361,576,y
11,12061,356,565,y
11,12061,375,557,y
11,12061,364,541,y
11,12061,373,552,y
11,12061,335,542,y
11,12061,389,550,y
11,12061,363,549,y
11,12061,362,600,y
11,12061,374,571,y
11,12061,374,584,y
11,12061,367,562,y
11,12061,380,550,y
11,12061,370,578,y
11,12061,380,553,y
11,12061,387,545,y
11,12061,357,570,y
11,12061,364,564,y
11,12061,356,574,y
11,12061,331,552,y
11,12061,363,577,y
11,12061,368,540,y
11,12061,364,577,y
11,12061,374,550,y
11,12061,371,577,y
11,12061,357,595,y
11,12061,376,558,y
11,12062,426,531,y
11,12062,420,525,y
11,12062,422,518,y
11,12062,418,525,y
11,12062,403,542,y
11,12062,381,514,y
11,12062,408,522,y
11,12062,401,538,y
11,12062,412,549,y
11,12062,399,534,y
11,12062,411,529,y
11,12062,401,541,y
11,12062,401,518,y
11,12062,429,545,y
11,12062,409,516,y
11,12062,406,523,y
11,12062,406,527,y
11,12062,424,544,y
11,12062,423,546,y
11,12062,402,522,y
11,12062,411,526,y
11,12062,379,514,y
11,12062,400,533,y
11,12062,412,555,y
11,12062,382,526,y
11,12062,380,514,y
11,12062,428,544,y
11,12062,381,518,y
11,12062,424,535,y
11,12062,397,516,y
11,12062,409,529,y
11,12062,415,533,y
11,12062,387,522,y
11,12062,425,530,y
11,12062,408,515,y
11,12062,426,533,y
11,12062,389,522,y
11,12062,411,536,y
11,12062,429,544,y
11,12062,402,517,y
11,12062,423,540,y
11,12062,383,523,y
11,12062,397,550,y
11,12062,423,550,y
11,12062,426,548,y
11,5758,330,203,y
11,5758,331,200,y
11,5758,319,199,y
11,5758,329,208,y
11,5758,316,202,y
11,5758,319,198,y
11,5758,317,207,y
11,5758,317,204,y
11,5758,332,205,y
11,5758,331,194,y
11,5758,327,203,y
11,5758,321,195,y
11,5758,326,206,y
11,5758,317,205,y
11,5758,320,209,y
11,5758,326,198,y
11,5758,320,213,y
11,12064,286,595,y
11,12064,293,578,y
11,12064,272,573,y
11,12064,296,592,y
11,12064,288,568,y
11,12064,290,602,y
11,12064,312,608,y
11,12064,303,609,y
11,12064,282,576,y
11,12064,314,601,y
11,12064,306,565,y
11,12064,308,598,y
11,12064,296,558,y
11,12064,288,584,y
11,12064,289,576,y
11,12064,283,561,y
11,12064,301,601,y
11,12064,281,589,y
11,12064,298,611,y
11,12064,305,557,y
11,12064,315,608,y
11,12064,310,611,y
11,12064,272,572,y
11,12064,306,582,y
11,12064,300,552,y
11,12064,292,577,y
11,12064,310,598,y
11,12064,276,590,y
11,12064,298,558,y
11,12064,302,549,y
11,12064,287,585,y
11,12064,306,600,y
11,12064,276,586,y
11,12064,282,570,y
11,12064,294,604,y
11,12064,290,595,y
11,12064,303,583,y
11,12064,285,562,y
11,12064,300,566,y
11,12064,317,593,y
11,12064,317,603,y
11,12064,317,608,y
11,12064,303,587,y
11,12064,307,590,y
11,12064,280,566,y
11,12064,291,598,y
11,12064,309,568,y
11,12064,280,590,y
11,12064,286,600,y
11,12064,285,600,y
11,12064,284,567,y
11,12064,309,613,y
11,12064,304,580,y
11,12064,313,606,y
11,12064,298,609,y
11,12064,321,601,y
11,12064,284,565,y
11,12064,309,596,y
11,12064,270,579,y
11,12064,302,573,y
11,12064,306,594,y
11,12064,301,585,y
11,12064,299,615,y
11,12064,297,555,y
11,12064,292,590,y
11,12064,280,594,y
11,12064,305,582,y
11,12064,277,565,y
11,12065,262,521,y
11,12065,277,531,y
11,12065,255,527,y
11,12065,263,524,y
11,12065,287,518,y
11,12065,254,531,y
11,12065,263,514,y
11,12065,263,518,y
11,12065,267,529,y
11,12065,242,513,y
11,12065,246,518,y
11,12065,264,534,y
11,12065,276,520,y
11,12065,275,531,y
11,12065,273,515,y
11,12065,266,532,y
11,12065,258,514,y
11,12065,252,532,y
11,12065,262,533,y
11,12065,247,528,y
11,12065,263,519,y
11,12065,237,524,y
11,12065,255,534,y
11,12065,255,522,y
11,12065,245,525,y
11,12065,282,513,y
11,12065,280,503,y
11,12065,274,533,y
11,12065,257,521,y
11,12065,267,517,y
11,12065,241,514,y
11,12067,342,579,y
11,12067,338,573,y
11,12067,339,561,y
11,12067,335,582,y
11,12067,315,582,y
11,12067,328,597,y
11,12067,354,613,y
11,12067,357,612,y
11,12067,313,575,y
11,12067,338,582,y
11,12067,314,591,y
11,12067,310,551,y
11,12067,341,587,y
11,12067,312,567,y
11,12067,327,584,y
11,12067,337,584,y
11,12067,346,566,y
11,12067,337,615,y
11,12067,338,578,y
11,12067,318,575,y
11,12067,344,594,y
11,12067,343,582,y
11,12067,334,583,y
11,12067,353,588,y
11,12067,358,617,y
11,12067,319,590,y
11,12067,322,597,y
11,12067,314,574,y
11,12067,336,613,y
11,12067,361,615,y
11,12067,326,597,y
11,12067,342,587,y
11,12067,346,591,y
11,12067,354,584,y
11,12067,356,614,y
11,12067,349,596,y
11,12067,341,584,y
11,12067,326,565,y
11,12067,315,585,y
11,12067,327,569,y
11,12067,357,600,y
11,1061,155,280,y
11,1061,138,275,y
11,1061,125,293,y
11,1061,146,277,y
11,1061,149,280,y
11,1061,138,293,y
11,1061,153,275,y
11,1061,128,286,y
11,1061,142,279,y
11,1061,136,291,y
11,1061,146,285,y
11,1061,151,274,y
11,1061,138,296,y
11,1061,130,290,y
11,1061,155,277,y
11,1061,146,275,y
11,1061,124,286,y
11,1061,124,274,y
11,1061,120,276,y
11,1061,140,274,y
11,1060,144,303,y
11,1060,129,337,y
11,1060,138,329,y
11,1060,149,319,y
11,1060,121,332,y
11,1060,135,324,y
11,1060,139,335,y
11,1060,146,305,y
11,1060,124,328,y
11,1060,145,334,y
11,1060,152,307,y
11,1060,128,312,y
11,1060,144,305,y
11,1060,130,303,y
11,1060,157,305,y
11,1060,131,334,y
11,1060,129,308,y
11,1060,131,304,y
11,1060,130,310,y
11,1060,133,337,y
11,1060,144,329,y
11,1060,147,320,y
11,1060,131,303,y
11,1060,128,324,y
11,1060,141,324,y
11,1060,141,330,y
11,1060,152,323,y
11,1060,125,327,y
11,1060,129,330,y
11,1060,146,312,y
11,1060,137,297,y
11,1060,134,312,y
11,1060,150,311,y
11,1060,140,338,y
11,1060,141,304,y
11,1060,139,346,y
11,1060,146,317,y
11,3241,289,279,y
11,3241,285,265,y
11,3241,283,262,y
11,3241,311,267,y
11,3241,281,268,y
11,3241,279,264,y
11,3241,309,273,y
11,3241,296,282,y
11,3241,297,289,y
11,3241,312,296,y
11,3241,307,269,y
11,3241,317,295,y
11,3241,286,269,y
11,3241,299,282,y
11,3241,319,289,y
11,3241,290,285,y
11,3241,319,294,y
11,3241,317,299,y
11,3241,300,268,y
11,3241,289,277,y
11,3241,288,301,y
11,3241,295,291,y
11,3241,309,301,y
11,3241,318,278,y
11,3241,289,283,y
11,3241,303,312,y
11,3241,300,317,y
11,3241,299,312,y
11,3241,290,275,y
11,3241,313,272,y
11,3241,314,308,y
11,3241,298,310,y
11,3241,288,255,y
11,3241,319,281,y
11,3241,296,305,y
11,3241,319,293,y
11,3241,313,303,y
11,3241,303,311,y
11,3241,284,264,y
11,3241,302,305,y
11,3241,280,266,y
11,3241,300,291,y
11,3241,320,293,y
11,3241,299,313,y
11,3241,299,283,y
11,3241,312,310,y
11,3241,323,282,y
11,3241,304,316,y
11,3241,298,294,y
11,3241,321,275,y
11,3241,308,299,y
11,3241,304,267,y
11,3241,308,306,y
11,3241,296,272,y
11,3241,313,271,y
11,3241,319,274,y
11,3241,308,312,y
11,3241,299,270,y
11,3241,301,292,y
11,3241,313,274,y
11,3241,299,315,y
11,3241,308,297,y
11,3241,295,279,y
11,1062,169,334,y
11,1062,177,324,y
11,1062,157,338,y
11,1062,164,338,y
11,1062,172,329,y
11,1062,178,332,y
11,1062,167,332,y
11,1062,151,328,y
11,1062,176,339,y
11,1062,168,330,y
11,1062,156,336,y
11,1062,148,345,y
11,1062,156,333,y
11,1062,173,330,y
11,1062,153,348,y
11,1062,150,336,y
11,1062,148,335,y
11,1062,150,341,y
11,1062,164,334,y
11,1062,155,337,y
11,1062,159,328,y
11,1062,174,336,y
11,1062,167,322,y
11,1062,164,337,y
11,1062,145,348,y
11,8118,686,210,y
11,8118,684,201,y
11,8118,681,198,y
11,8118,685,222,y
11,8118,691,195,y
11,8118,692,205,y
11,8118,696,206,y
11,8118,678,226,y
11,8118,689,224,y
11,8118,688,210,y
11,8118,692,221,y
11,8118,676,208,y
11,8118,692,219,y
11,8118,683,197,y
11,8118,693,203,y
11,8118,692,222,y
11,8118,681,208,y
11,8118,697,215,y
11,8118,686,204,y
11,9573,642,341,y
11,9573,633,330,y
11,9573,645,338,y
11,9573,633,341,y
11,9573,642,339,y
11,9573,642,337,y
11,9573,647,349,y
11,9573,637,336,y
11,9573,645,344,y
11,9573,636,339,y
11,9572,627,360,y
11,9572,607,330,y
11,9572,626,338,y
11,9572,612,327,y
11,9572,626,371,y
11,9572,607,342,y
11,9572,620,335,y
11,9572,603,332,y
11,9572,621,357,y
11,9572,618,342,y
11,9572,612,340,y
11,9572,612,347,y
11,9572,629,362,y
11,9571,635,289,y
11,9571,665,321,y
11,9571,641,316,y
11,9571,642,316,y
11,9571,644,295,y
11,9571,656,337,y
11,9571,680,318,y
11,9571,664,306,y
11,9571,656,331,y
11,9571,653,297,y
11,9571,667,324,y
11,9571,683,306,y
11,9571,648,326,y
11,9571,645,331,y
11,9571,640,322,y
11,9571,644,301,y
11,9571,653,300,y
11,9571,661,342,y
11,9571,664,297,y
11,9571,677,316,y
11,9571,647,319,y
11,9571,672,325,y
11,9571,646,309,y
11,9571,681,309,y
11,9571,659,303,y
11,9571,644,290,y
11,9571,664,312,y
11,9571,633,292,y
11,9571,668,294,y
11,9571,678,317,y
11,9571,642,327,y
11,9571,656,342,y
11,9571,658,328,y
11,9571,645,297,y
11,9571,650,289,y
11,9571,641,293,y
11,9571,673,314,y
11,9571,659,340,y
11,9571,647,294,y
11,9571,675,300,y
11,9571,659,309,y
11,9571,651,330,y
11,9571,676,317,y
11,9571,668,315,y
11,9571,651,299,y
11,9571,686,305,y
11,9571,671,296,y
11,9571,667,334,y
11,9571,644,302,y
11,9571,650,291,y
11,9571,684,311,y
11,9571,659,316,y
11,9571,646,288,y
11,9571,650,306,y
11,9571,651,315,y
11,9571,651,314,y
11,9571,664,322,y
11,9571,656,301,y
11,9571,635,295,y
11,8119,692,239,y
11,8119,698,251,y
11,8119,684,231,y
11,8119,697,240,y
11,8119,697,226,y
11,8119,679,237,y
11,8119,694,231,y
11,8119,696,248,y
11,8119,680,243,y
11,8119,693,245,y
11,8119,691,240,y
11,8119,698,246,y
11,8119,692,232,y
11,8119,700,238,y
11,9577,681,341,y
11,9577,692,338,y
11,9577,693,332,y
11,9577,684,343,y
11,9577,695,344,y
11,9577,686,329,y
11,9577,678,330,y
11,9577,686,333,y
11,9577,686,336,y
11,9577,685,361,y
11,9577,689,329,y
11,9577,686,342,y
11,9577,682,340,y
11,9577,686,339,y
11,9577,695,343,y
11,9577,673,335,y
11,9577,695,330,y
11,9577,685,343,y
11,9577,679,324,y
11,9577,678,328,y
11,9577,676,328,y
11,9577,678,345,y
11,9577,677,339,y
11,9576,656,360,y
11,9576,683,362,y
11,9576,665,351,y
11,9576,653,341,y
11,9576,663,343,y
11,9576,686,371,y
11,9576,682,363,y
11,9576,660,359,y
11,9576,675,372,y
11,9576,677,367,y
11,9576,669,356,y
11,9576,664,343,y
11,9576,652,342,y
11,9576,679,369,y
11,9576,671,368,y
11,9576,672,344,y
11,9576,679,359,y
11,9576,685,377,y
11,9576,675,362,y
11,9575,619,323,y
11,9575,620,321,y
11,9575,619,315,y
11,9575,631,313,y
11,9575,619,288,y
11,9575,627,337,y
11,9575,620,298,y
11,9575,637,310,y
11,9575,620,330,y
11,9575,605,318,y
11,9575,618,321,y
11,9575,628,286,y
11,9575,625,300,y
11,9575,624,325,y
11,9575,623,327,y
11,9575,620,312,y
11,9575,630,306,y
11,9575,620,313,y
11,9575,625,287,y
11,9575,638,320,y
11,9575,626,288,y
11,9575,619,326,y
11,9575,629,333,y
11,9575,629,301,y
11,9575,621,296,y
11,9575,632,301,y
11,9575,631,315,y
11,9575,637,305,y
11,9575,627,335,y
11,9575,625,298,y
11,9575,617,331,y
11,9575,625,288,y
11,9575,620,304,y
11,9575,612,308,y
11,9575,615,314,y
11,9575,622,305,y
11,9575,619,298,y
11,9575,627,300,y
11,9575,624,286,y
11,9574,637,385,y
11,9574,624,387,y
11,9574,623,387,y
11,9574,645,389,y
11,9574,628,381,y
11,9574,622,374,y
11,9574,622,384,y
11,9574,635,386,y
11,9574,622,393,y
11,9574,625,376,y
11,9574,626,377,y
11,9574,647,372,y
11,5915,382,144,y
11,5915,378,141,y
11,5915,377,135,y
11,5915,374,153,y
11,5915,384,145,y
11,5915,381,150,y
11,5915,380,136,y
11,5915,378,152,y
11,6533,510,168,y
11,6533,512,153,y
11,6533,518,156,y
11,6533,524,164,y
11,6533,526,159,y
11,6533,506,145,y
11,6533,513,155,y
11,6533,509,148,y
11,6533,504,162,y
11,6533,534,160,y
11,6533,516,150,y
11,6533,532,162,y
11,6533,520,154,y
11,6533,523,158,y
11,6533,511,152,y
11,6533,510,148,y
11,6533,530,165,y
11,8237,733,171,y
11,8237,737,173,y
11,8237,735,178,y
11,8237,741,155,y
11,8237,743,156,y
11,8237,736,174,y
11,8237,737,180,y
11,8237,740,162,y
11,8237,732,158,y
11,8237,739,181,y
11,8237,738,165,y
11,8236,680,189,y
11,8236,686,196,y
11,8236,681,175,y
11,8236,684,181,y
11,8236,685,186,y
11,8236,690,190,y
11,8236,679,178,y
11,8236,700,184,y
11,8236,689,191,y
11,8236,688,193,y
11,8236,700,183,y
11,8236,695,167,y
11,8235,724,171,y
11,8235,722,183,y
11,8235,720,165,y
11,8235,730,175,y
11,8235,725,173,y
11,8235,710,189,y
11,8235,724,168,y
11,8235,729,171,y
11,8235,709,189,y
11,8235,719,177,y
11,8235,722,167,y
11,6433,575,175,y
11,6433,588,172,y
11,6433,583,175,y
11,6433,588,168,y
11,6433,569,181,y
11,6433,593,175,y
11,6433,569,169,y
11,6433,576,174,y
11,6433,575,167,y
11,6433,589,169,y
11,6433,583,170,y
11,10041,647,45,y
11,10041,646,64,y
11,10041,634,49,y
11,10041,640,50,y
11,9474,610,376,y
11,9474,609,369,y
11,9474,614,362,y
11,9474,607,364,y
11,9474,615,366,y
11,9474,610,366,y
11,9474,621,364,y
11,9474,615,356,y
11,9474,621,363,y
11,9474,604,351,y
11,9474,610,352,y
11,9474,607,359,y
11,9474,604,355,y
11,9474,619,370,y
11,9474,616,366,y
11,9474,615,354,y
11,10044,620,30,y
11,10044,627,46,y
11,10044,634,46,y
11,10044,632,37,y
11,10044,617,53,y
11,10044,620,32,y
11,10044,622,47,y
11,10044,622,32,y
11,10044,615,48,y
11,10044,615,56,y
11,10044,633,46,y
11,5154,358,40,y
11,5154,378,49,y
11,5154,375,29,y
11,5154,385,39,y
11,5154,383,39,y
11,5154,375,36,y
11,5154,358,35,y
11,5154,355,56,y
11,5154,385,43,y
11,5154,361,32,y
11,5154,379,41,y
11,5154,397,37,y
11,5154,382,41,y
11,5154,385,36,y
11,5154,355,52,y
11,5154,399,33,y
11,5154,379,38,y
11,5154,387,40,y
11,5154,367,27,y
11,5154,374,30,y
11,5154,381,35,y
11,5154,366,29,y
11,5154,375,42,y
11,5154,356,41,y
11,5154,376,40,y
11,5154,386,38,y
11,5154,345,26,y
11,5154,369,30,y
11,5154,367,29,y
11,5154,357,23,y
11,5154,363,36,y
11,5154,345,31,y
11,5154,359,32,y
11,5154,392,35,y
11,5154,357,33,y
11,7138,499,120,y
11,7138,508,101,y
11,7138,502,96,y
11,7138,498,111,y
11,7138,491,118,y
11,7138,505,113,y
11,7138,498,122,y
11,7138,494,106,y
11,7138,492,104,y
11,5766,337,218,y
11,5766,340,235,y
11,5766,349,237,y
11,5766,343,209,y
11,5766,333,226,y
11,5766,366,218,y
11,5766,352,237,y
11,5766,358,228,y
11,5766,345,236,y
11,5766,337,220,y
11,5766,334,225,y
11,5766,354,225,y
11,5766,351,241,y
11,5766,335,227,y
11,5766,351,211,y
11,5766,361,227,y
11,5766,335,217,y
11,5766,338,237,y
11,5766,338,238,y
11,5766,360,222,y
11,5766,341,219,y
11,5766,338,206,y
11,5766,352,246,y
11,5766,339,213,y
11,5766,344,237,y
11,5766,336,238,y
11,5766,342,221,y
11,5766,338,219,y
11,5766,350,224,y
11,5766,344,234,y
11,5766,349,232,y
11,5766,340,209,y
11,5766,346,212,y
11,5766,352,212,y
11,5766,346,207,y
11,5766,337,228,y
11,8135,714,284,y
11,8135,724,288,y
11,8135,730,291,y
11,8135,724,271,y
11,8135,730,279,y
11,8135,719,297,y
11,8135,738,287,y
11,8135,712,291,y
11,8135,732,280,y
11,8135,723,268,y
11,8135,730,290,y
11,8135,716,294,y
11,8135,740,292,y
11,8136,693,300,y
11,8136,698,287,y
11,8136,700,258,y
11,8136,693,278,y
11,8136,690,285,y
11,8136,683,291,y
11,8136,695,304,y
11,8136,695,291,y
11,8136,696,302,y
11,8136,682,291,y
11,8136,688,279,y
11,8136,709,296,y
11,8136,689,295,y
11,8136,702,305,y
11,8136,700,295,y
11,8136,701,295,y
11,8136,690,280,y
11,8136,695,290,y
11,8136,683,278,y
11,8136,692,278,y
11,8136,712,292,y
11,8136,688,289,y
11,8136,686,295,y
11,8136,709,292,y
11,8136,703,288,y
11,8136,701,271,y
11,8136,695,286,y
11,8136,709,257,y
11,7132,482,138,y
11,7132,484,126,y
11,7132,488,113,y
11,7132,484,110,y
11,7132,488,123,y
11,7132,481,120,y
11,7132,479,122,y
11,5762,396,236,y
11,5762,409,234,y
11,5762,370,256,y
11,5762,402,236,y
11,5762,388,230,y
11,5762,395,241,y
11,5762,405,232,y
11,5762,388,245,y
11,5762,396,225,y
11,5762,385,234,y
11,5762,392,240,y
11,5762,363,237,y
11,5762,375,228,y
11,5762,393,233,y
11,5762,382,234,y
11,5762,378,242,y
11,5762,378,247,y
11,5762,373,227,y
11,5762,364,243,y
11,5762,381,250,y
11,5762,391,244,y
11,5762,373,242,y
11,5762,377,241,y
11,5762,366,246,y
11,5762,396,243,y
11,5762,384,235,y
11,5762,381,231,y
11,5762,406,237,y
11,5762,392,239,y
11,5762,391,247,y
11,5762,400,228,y
11,5762,388,233,y
11,5762,380,234,y
11,5762,401,246,y
11,5762,406,238,y
11,5762,397,227,y
11,5762,392,244,y
11,7134,598,73,y
11,7134,576,92,y
11,7134,589,97,y
11,7134,590,76,y
11,7134,580,92,y
11,7134,581,78,y
11,7134,572,92,y
11,7134,606,84,y
11,7134,598,83,y
11,7134,593,79,y
11,8437,765,214,y
11,8437,789,234,y
11,8437,791,229,y
11,8437,789,227,y
11,8437,785,189,y
11,8437,786,222,y
11,8437,774,210,y
11,8437,786,220,y
11,8437,786,203,y
11,8437,800,222,y
11,8437,789,219,y
11,8437,798,222,y
11,8437,793,212,y
11,8437,790,222,y
11,8437,769,211,y
11,8437,799,220,y
11,8437,806,216,y
11,8437,778,196,y
11,8437,790,196,y
11,8437,800,217,y
11,8437,806,219,y
11,8437,766,214,y
11,8437,788,202,y
11,8437,801,205,y
11,8437,791,197,y
11,8437,776,204,y
11,8437,786,224,y
11,9475,543,409,y
11,9475,537,423,y
11,9475,552,406,y
11,9475,565,406,y
11,9475,560,418,y
11,9475,549,435,y
11,9475,554,420,y
11,9475,563,412,y
11,9475,556,429,y
11,9475,549,432,y
11,9475,558,416,y
11,9475,539,417,y
11,9475,555,408,y
11,9475,538,399,y
11,9475,561,418,y
11,9475,554,421,y
11,9475,563,405,y
11,9475,569,411,y
11,9475,556,406,y
11,9475,551,405,y
11,9475,543,406,y
11,9475,559,411,y
11,9475,561,413,y
11,9475,565,409,y
11,9678,568,304,y
11,9678,570,307,y
11,9678,578,307,y
11,9678,568,311,y
11,9678,576,297,y
11,9678,566,286,y
11,9678,572,289,y
11,9678,556,313,y
11,9678,584,310,y
11,9678,588,308,y
11,9678,569,309,y
11,9678,584,306,y
11,9678,585,290,y
11,9678,569,302,y
11,9678,571,302,y
11,9678,588,302,y
11,9678,590,302,y
11,9678,553,311,y
11,9678,584,303,y
11,9678,563,311,y
11,9678,591,303,y
11,9678,566,303,y
11,9678,569,305,y
11,9678,593,310,y
11,9678,574,285,y
11,9678,571,291,y
11,9678,579,285,y
11,9678,577,288,y
11,9678,588,306,y
11,9678,566,311,y
11,5566,322,147,y
11,5566,307,119,y
11,5566,324,124,y
11,5566,301,141,y
11,5566,321,112,y
11,5566,327,118,y
11,5566,323,158,y
11,5566,303,133,y
11,5566,314,108,y
11,5566,320,130,y
11,5566,305,161,y
11,5566,310,123,y
11,5566,319,148,y
11,5566,297,134,y
11,5566,323,124,y
11,5566,317,135,y
11,5566,330,137,y
11,5566,308,137,y
11,5566,305,145,y
11,5566,326,120,y
