sim_ID,lk,row,col,use-it
75,8437,794,236,y
75,8437,789,194,y
75,8437,779,192,y
75,8437,771,209,y
75,8437,784,209,y
75,8437,768,209,y
75,8437,804,210,y
75,8437,793,195,y
75,8437,774,210,y
75,8437,785,189,y
75,8437,803,217,y
75,8437,791,226,y
75,8437,803,222,y
75,8437,779,197,y
75,8437,792,226,y
75,8437,779,200,y
75,8437,780,202,y
75,8437,796,219,y
75,8437,783,209,y
75,8437,795,195,y
75,8437,781,209,y
75,8437,806,205,y
75,8437,794,230,y
75,8111,710,212,y
75,8111,712,214,y
75,14511,484,489,y
75,14511,491,501,y
75,14511,492,502,y
75,14511,486,488,y
75,14511,495,501,y
75,14511,492,501,y
75,9475,547,405,y
75,9475,537,415,y
75,9475,562,415,y
75,9475,548,428,y
75,9475,537,419,y
75,9475,541,415,y
75,9475,566,411,y
75,9475,539,399,y
75,9475,545,410,y
75,9475,544,415,y
75,9475,555,410,y
75,9475,552,420,y
75,9475,536,411,y
75,9475,541,397,y
75,9475,550,429,y
75,9475,542,422,y
75,9475,553,402,y
75,9475,563,402,y
75,9475,550,404,y
75,9475,558,419,y
75,9475,560,406,y
75,9475,548,433,y
75,9475,551,405,y
75,9475,541,419,y
75,9678,586,313,y
75,9678,587,309,y
75,9678,590,310,y
75,9678,574,293,y
75,9678,563,311,y
75,9678,588,310,y
75,9678,569,293,y
75,9678,567,291,y
75,9678,580,293,y
75,9678,577,307,y
75,9678,553,314,y
75,9678,577,287,y
75,9678,584,292,y
75,9678,584,296,y
75,9678,583,298,y
75,9678,588,305,y
75,9678,591,305,y
75,9678,590,302,y
75,9678,587,304,y
75,9678,573,286,y
75,9678,569,283,y
75,9678,583,292,y
75,9678,580,294,y
75,9678,576,296,y
75,9678,568,283,y
75,9678,578,286,y
75,9678,579,298,y
75,9678,562,293,y
75,9678,578,305,y
75,9678,559,295,y
75,5566,334,122,y
75,5566,330,134,y
75,5566,307,106,y
75,5566,305,138,y
75,5566,330,128,y
75,5566,323,139,y
75,5566,301,127,y
75,5566,325,153,y
75,5566,288,140,y
75,5566,313,147,y
75,5566,310,139,y
75,5566,331,120,y
75,5566,324,148,y
75,5566,317,107,y
75,5566,316,136,y
75,5566,322,157,y
75,5566,321,119,y
75,5566,309,128,y
75,5566,321,111,y
75,5566,288,141,y
75,5566,319,151,y
75,5566,319,124,y
75,5566,306,152,y
75,5566,320,135,y
75,5566,301,131,y
75,5566,321,140,y
75,5566,299,143,y
75,5566,308,115,y
75,5566,308,132,y
75,5566,312,153,y
75,5566,329,126,y
75,5566,322,113,y
75,5566,313,137,y
75,5566,294,140,y
75,5566,312,135,y
75,5566,312,129,y
75,5566,321,124,y
75,5566,303,137,y
75,5566,311,123,y
75,5566,318,145,y
75,5566,313,114,y
75,5566,325,135,y
75,5566,311,144,y
75,5566,325,112,y
75,5566,324,140,y
75,5566,289,137,y
75,5566,331,119,y
75,5566,306,130,y
75,5566,299,135,y
75,5566,328,157,y
75,5566,326,147,y
75,5566,328,156,y
75,5566,331,116,y
75,5566,327,145,y
75,5566,304,132,y
75,5566,323,160,y
75,5566,316,147,y
75,5566,289,143,y
75,5566,310,104,y
75,5566,310,103,y
75,5566,321,136,y
75,5566,332,125,y
75,5566,310,118,y
75,5566,307,152,y
75,5566,301,155,y
75,5566,313,136,y
75,5566,330,130,y
75,5566,320,150,y
75,5566,321,127,y
75,5566,313,149,y
75,5566,308,156,y
75,5566,312,143,y
75,5562,378,117,y
75,5562,362,86,y
75,5562,366,100,y
75,5562,362,89,y
75,5562,378,99,y
75,5562,378,98,y
75,5562,369,87,y
75,5562,368,82,y
75,5562,363,94,y
75,5562,369,90,y
75,5562,372,107,y
75,5562,376,116,y
75,5562,364,93,y
75,5562,381,113,y
75,5562,388,107,y
75,5562,376,99,y
75,5562,373,115,y
75,5314,474,79,y
75,5314,476,82,y
75,16064,443,336,y
75,16064,444,330,y
75,16064,456,334,y
75,16064,448,339,y
75,16064,446,353,y
75,16064,454,347,y
75,16064,443,343,y
75,16064,452,333,y
75,16064,446,319,y
75,16064,439,324,y
75,16064,446,320,y
75,16064,456,345,y
75,16064,433,335,y
75,16064,447,322,y
75,16064,432,321,y
75,16064,439,326,y
75,16064,449,331,y
75,16064,440,321,y
75,16064,437,322,y
75,16064,445,355,y
75,16064,446,345,y
75,16064,438,312,y
75,16064,449,341,y
75,16064,447,348,y
75,16064,445,332,y
75,16064,442,344,y
75,16064,451,339,y
75,16064,450,336,y
75,16064,449,326,y
75,16064,444,335,y
75,16064,444,344,y
75,16064,446,330,y
75,16064,447,312,y
75,16064,452,345,y
75,16064,443,319,y
75,16064,451,331,y
75,16065,425,383,y
75,16065,421,350,y
75,16065,440,361,y
75,16065,429,371,y
75,16065,426,379,y
75,16065,435,386,y
75,16065,429,342,y
75,16065,433,353,y
75,16065,432,343,y
75,16065,432,384,y
75,16065,436,387,y
75,16065,434,389,y
75,16065,427,342,y
75,16065,428,375,y
75,16065,437,389,y
75,16065,438,392,y
75,16065,427,373,y
75,16065,430,359,y
75,16065,441,360,y
75,16065,433,340,y
75,16065,428,361,y
75,16065,436,346,y
75,16065,427,377,y
75,16065,430,385,y
75,16065,437,356,y
75,16065,437,355,y
75,16065,434,376,y
75,16065,432,381,y
75,16065,427,355,y
75,16065,429,358,y
75,16065,430,348,y
75,16065,427,336,y
75,16065,436,343,y
75,16065,427,362,y
75,16065,441,376,y
75,16065,437,390,y
75,16065,425,362,y
75,16066,497,312,y
75,16066,510,319,y
75,16066,493,324,y
75,16066,527,326,y
75,16066,494,323,y
75,16066,508,301,y
75,16066,523,311,y
75,16066,497,309,y
75,16066,530,314,y
75,16066,513,303,y
75,16066,498,331,y
75,16066,528,318,y
75,16066,518,327,y
75,16066,493,311,y
75,16066,498,330,y
75,16066,504,319,y
75,16066,508,308,y
75,16066,497,306,y
75,16066,498,301,y
75,16066,492,316,y
75,16067,480,343,y
75,16067,474,348,y
75,16067,457,345,y
75,16067,464,346,y
75,16067,472,348,y
75,16067,469,340,y
75,16067,468,337,y
75,16067,466,348,y
75,16067,469,326,y
75,16067,472,327,y
75,16067,485,333,y
75,16067,458,347,y
75,16067,479,336,y
75,16067,483,337,y
75,16067,465,335,y
75,16067,479,344,y
75,16067,481,348,y
75,16067,471,336,y
75,16067,471,349,y
75,16067,467,327,y
75,16067,482,335,y
75,16067,466,326,y
75,16067,482,346,y
75,16067,472,336,y
75,16061,437,299,y
75,16061,424,312,y
75,16061,401,326,y
75,16061,424,298,y
75,16061,423,326,y
75,16061,409,320,y
75,16061,426,308,y
75,16061,413,311,y
75,16061,423,328,y
75,16061,405,322,y
75,16061,420,304,y
75,16061,428,303,y
75,16061,415,308,y
75,16061,437,312,y
75,16061,426,292,y
75,16061,420,320,y
75,16061,433,304,y
75,16061,436,311,y
75,16061,414,314,y
75,16061,426,313,y
75,16061,416,326,y
75,16061,410,308,y
75,16061,425,311,y
75,16061,418,308,y
75,16061,427,313,y
75,16061,433,302,y
75,16061,414,321,y
75,16061,412,311,y
75,16062,410,345,y
75,16062,410,350,y
75,16062,416,352,y
75,16062,405,351,y
75,16062,407,344,y
75,16062,419,336,y
75,16062,416,355,y
75,16062,406,338,y
75,16062,420,337,y
75,16062,419,357,y
75,16062,410,337,y
75,16062,420,359,y
75,16062,404,347,y
75,16062,407,338,y
75,16062,399,342,y
75,16062,417,352,y
75,16062,409,342,y
75,16062,408,337,y
75,16062,407,342,y
75,16062,405,352,y
75,16062,411,331,y
75,16063,501,294,y
75,16063,488,283,y
75,16063,472,308,y
75,16063,464,326,y
75,16063,494,288,y
75,16063,450,301,y
75,16063,482,294,y
75,16063,490,285,y
75,16063,460,312,y
75,16063,477,297,y
75,16063,484,286,y
75,16063,483,308,y
75,16063,477,298,y
75,16063,468,317,y
75,16063,454,312,y
75,16063,484,313,y
75,16063,477,306,y
75,16063,457,326,y
75,16063,487,305,y
75,16063,460,310,y
75,16063,470,293,y
75,16063,471,318,y
75,16063,494,289,y
75,16063,484,291,y
75,16063,493,295,y
75,16063,456,310,y
75,16063,499,282,y
75,9177,776,416,y
75,9177,780,406,y
75,9177,763,409,y
75,9177,768,420,y
75,9177,777,431,y
75,9177,777,432,y
75,9177,767,419,y
75,9177,773,408,y
75,9177,770,409,y
75,9177,762,414,y
75,9177,767,433,y
75,9177,767,414,y
75,9177,761,431,y
75,9177,785,417,y
75,9177,775,418,y
75,9177,767,431,y
75,9177,772,403,y
75,9177,768,404,y
75,9177,762,412,y
75,9177,770,428,y
75,9177,778,430,y
75,9177,767,432,y
75,9177,767,405,y
75,9177,772,412,y
75,9177,768,411,y
75,9177,759,408,y
75,9177,766,435,y
75,9177,780,414,y
75,9177,769,428,y
75,9177,756,417,y
75,9177,762,421,y
75,9177,778,401,y
75,9772,776,331,y
75,9772,750,332,y
75,9772,750,316,y
75,9772,770,332,y
75,9772,775,333,y
75,9772,762,322,y
75,9772,786,325,y
75,9772,746,322,y
75,9772,772,335,y
75,9772,741,333,y
75,9772,739,331,y
75,9772,774,329,y
75,9772,736,337,y
75,9772,758,330,y
75,9772,750,311,y
75,9772,749,318,y
75,9772,786,324,y
75,9772,774,332,y
75,9772,747,333,y
75,9772,773,333,y
75,9772,784,324,y
75,9772,776,327,y
75,9772,784,327,y
75,9772,739,332,y
75,16068,450,376,y
75,16068,454,353,y
75,16068,441,362,y
75,16068,454,363,y
75,16068,447,390,y
75,16068,462,353,y
75,16068,447,356,y
75,16068,453,381,y
75,16068,457,358,y
75,16068,443,369,y
75,16068,445,358,y
75,16068,451,391,y
75,16068,452,389,y
75,16068,439,380,y
75,16068,444,372,y
75,16068,448,360,y
75,16068,465,373,y
75,16068,450,382,y
75,16068,462,374,y
75,16068,451,377,y
75,16068,442,367,y
75,16068,459,359,y
75,16068,453,368,y
75,16068,458,362,y
75,16068,446,372,y
75,16068,453,360,y
75,16068,449,376,y
75,16068,446,379,y
75,16068,452,375,y
75,16068,458,357,y
75,16068,445,391,y
75,16068,442,370,y
75,16068,452,381,y
75,16068,446,377,y
75,16069,532,335,y
75,16069,534,345,y
75,16069,529,353,y
75,16069,538,330,y
75,16069,531,325,y
75,16069,532,347,y
75,16069,530,332,y
75,16069,533,338,y
75,16069,535,333,y
75,16069,522,338,y
75,16069,528,351,y
75,16069,543,329,y
75,16069,546,331,y
75,16069,548,329,y
75,16069,550,333,y
75,16069,515,337,y
75,16069,524,345,y
75,16069,536,333,y
75,5966,430,154,y
75,5966,444,159,y
75,5966,443,131,y
75,5966,441,148,y
75,5966,431,154,y
75,5966,453,135,y
75,5966,456,139,y
75,5966,435,147,y
75,6437,594,200,y
75,6437,588,210,y
75,6437,596,200,y
75,6437,601,197,y
75,6437,599,197,y
75,6437,608,205,y
75,6437,622,207,y
75,9190,821,350,y
75,9190,821,357,y
75,9190,832,322,y
75,9190,838,325,y
75,9190,820,349,y
75,9190,821,329,y
75,6431,607,179,y
75,6431,613,194,y
75,6431,606,189,y
75,6431,607,165,y
75,6431,611,170,y
75,6431,606,177,y
75,6431,598,180,y
75,6431,607,193,y
75,6431,606,164,y
75,6431,599,165,y
75,6431,603,194,y
75,6431,600,176,y
75,6431,605,167,y
75,6436,565,166,y
75,6436,555,169,y
75,6436,550,173,y
75,6436,559,168,y
75,6436,554,168,y
75,8335,811,174,y
75,8335,813,170,y
75,8335,802,185,y
75,8335,823,171,y
75,8335,812,193,y
75,8335,807,196,y
75,8335,827,184,y
75,8335,803,183,y
75,8335,822,182,y
75,8335,799,195,y
75,8335,808,174,y
75,8335,819,191,y
75,8335,809,188,y
75,8335,803,186,y
75,8335,804,200,y
75,8335,815,174,y
75,8335,822,203,y
75,8335,828,183,y
75,9761,767,335,y
75,9761,767,334,y
75,9761,765,335,y
75,3153,363,339,y
75,3153,355,317,y
75,3153,355,336,y
75,3153,352,327,y
75,3153,358,303,y
75,3153,355,322,y
75,3153,362,335,y
75,3153,359,322,y
75,3153,366,305,y
75,3153,365,337,y
75,3153,360,321,y
75,3153,355,321,y
75,3153,363,310,y
75,3153,361,303,y
75,3153,353,313,y
75,3152,398,311,y
75,3152,412,277,y
75,3152,413,298,y
75,3152,412,299,y
75,3152,404,285,y
75,3152,402,280,y
75,3152,407,314,y
75,3152,399,290,y
75,3152,412,284,y
75,3152,406,316,y
75,3152,397,306,y
75,3152,400,302,y
75,3152,408,279,y
75,3152,397,298,y
75,3152,403,274,y
75,3152,396,301,y
75,3152,415,273,y
75,3152,414,289,y
75,3152,407,287,y
75,3152,404,287,y
75,3152,412,286,y
75,3152,403,314,y
75,3152,411,277,y
75,3152,395,309,y
75,3152,407,274,y
75,3152,415,279,y
75,3152,403,307,y
75,3152,422,261,y
75,3152,394,307,y
75,3152,414,302,y
75,3152,409,302,y
75,3152,404,317,y
75,3151,294,340,y
75,3151,297,325,y
75,3151,280,340,y
75,3151,310,343,y
75,3151,292,352,y
75,3151,295,334,y
75,3151,282,331,y
75,3151,300,360,y
75,3151,293,330,y
75,3151,283,342,y
75,3151,277,342,y
75,3151,287,344,y
75,3151,310,329,y
75,3151,311,330,y
75,3151,283,335,y
75,3151,316,328,y
75,3151,287,362,y
75,3151,287,341,y
75,3151,274,342,y
75,3151,277,358,y
75,3151,301,323,y
75,3151,292,360,y
75,3151,265,342,y
75,3151,282,348,y
75,3151,301,352,y
75,3151,308,338,y
75,3151,270,345,y
75,3151,276,356,y
75,3151,305,323,y
75,3151,310,333,y
75,3151,291,364,y
75,3151,269,350,y
75,3151,285,341,y
75,3151,294,349,y
75,3151,308,329,y
75,3151,287,363,y
75,3151,307,330,y
75,3151,300,336,y
75,3151,316,337,y
75,3151,280,338,y
75,3151,291,360,y
75,3151,292,362,y
75,6434,526,167,y
75,6434,522,175,y
75,6434,535,189,y
75,6434,543,186,y
75,6434,522,173,y
75,6434,530,172,y
75,3157,326,326,y
75,3157,317,308,y
75,3157,322,316,y
75,3157,316,325,y
75,3157,331,322,y
75,3157,324,308,y
75,3157,331,324,y
75,3157,326,318,y
75,3157,305,322,y
75,3157,316,305,y
75,3157,327,323,y
75,3157,328,317,y
75,3157,321,321,y
75,3157,322,302,y
75,3157,313,313,y
75,3157,327,321,y
75,3157,333,317,y
75,3157,325,305,y
75,3157,323,323,y
75,3157,322,312,y
75,3155,384,264,y
75,3155,395,303,y
75,3155,366,276,y
75,3155,376,286,y
75,3155,369,273,y
75,3155,386,285,y
75,3155,378,303,y
75,3155,379,303,y
75,3155,369,282,y
75,3155,385,285,y
75,3155,386,268,y
75,3155,377,300,y
75,3155,363,300,y
75,3155,386,281,y
75,3155,367,297,y
75,3155,368,279,y
75,3155,366,292,y
75,3155,373,283,y
75,3155,381,300,y
75,3155,371,273,y
75,3155,390,268,y
75,3155,369,287,y
75,3155,378,287,y
75,3155,364,284,y
75,3155,364,289,y
75,3155,367,303,y
75,3155,386,288,y
75,3155,371,279,y
75,3155,389,262,y
75,3155,372,273,y
75,3155,389,300,y
75,3155,384,282,y
75,3154,348,358,y
75,3154,326,359,y
75,3154,348,354,y
75,3154,320,368,y
75,3154,311,362,y
75,3154,320,354,y
75,3154,321,352,y
75,3154,340,359,y
75,3154,307,360,y
75,3154,331,363,y
75,3154,339,370,y
75,3154,321,343,y
75,3154,346,361,y
75,3154,329,363,y
75,3154,329,357,y
75,3154,313,361,y
75,3154,317,363,y
75,3154,328,367,y
75,3154,321,361,y
75,3154,327,351,y
75,3154,323,353,y
75,8127,665,282,y
75,8127,666,273,y
75,8127,670,292,y
75,8127,669,258,y
75,8127,667,261,y
75,8127,666,282,y
75,8127,655,287,y
75,8127,675,289,y
75,8127,668,283,y
75,8127,670,269,y
75,8127,651,285,y
75,8127,661,276,y
75,8127,675,257,y
75,8127,677,278,y
75,8127,686,256,y
75,8127,668,258,y
75,8127,657,265,y
75,8127,663,256,y
75,8127,654,273,y
75,8127,675,280,y
75,8127,669,269,y
75,8127,677,250,y
75,8127,668,273,y
75,8127,689,265,y
75,8127,642,283,y
75,8127,650,270,y
75,8127,652,271,y
75,8127,651,272,y
75,8127,673,258,y
75,8127,673,287,y
75,8127,646,270,y
75,8127,671,291,y
75,8127,668,262,y
75,8127,643,282,y
75,8127,672,290,y
75,8127,680,264,y
75,8127,673,251,y
75,5770,322,230,y
75,5770,294,201,y
75,5770,302,227,y
75,5770,303,226,y
75,5770,293,239,y
75,5770,300,204,y
75,5770,301,204,y
75,5770,301,225,y
75,5770,295,201,y
75,5770,294,202,y
75,5770,305,201,y
75,5770,307,213,y
75,5770,294,241,y
75,5770,307,211,y
75,5770,296,198,y
75,5770,295,235,y
75,5770,303,223,y
75,5770,324,228,y
75,5770,291,210,y
75,5770,297,195,y
75,5770,305,198,y
75,5770,294,205,y
75,5770,293,187,y
75,5770,297,208,y
75,5770,321,220,y
75,5770,303,206,y
75,5770,297,234,y
75,5770,317,215,y
75,5770,308,220,y
75,5770,298,194,y
75,5770,322,223,y
75,5770,289,200,y
75,5770,305,219,y
75,5770,313,210,y
75,5770,304,199,y
75,5770,321,229,y
75,5770,306,210,y
75,5770,311,199,y
75,5770,313,200,y
75,5770,299,233,y
75,5770,304,231,y
75,5770,293,207,y
75,8125,662,198,y
75,8125,662,207,y
75,8125,659,205,y
75,8125,673,196,y
75,8125,650,208,y
75,8125,664,203,y
75,8125,669,204,y
75,8125,655,203,y
75,8125,649,220,y
75,8125,653,222,y
75,8125,674,197,y
75,8125,656,222,y
75,8125,649,217,y
75,8125,668,209,y
75,8125,667,228,y
75,8125,662,193,y
75,8125,658,233,y
75,8125,660,203,y
75,8125,655,213,y
75,8125,654,209,y
75,8125,648,223,y
75,8125,647,206,y
75,8125,674,198,y
75,8125,673,201,y
75,8125,643,236,y
75,8125,655,204,y
75,8125,676,224,y
75,8125,656,213,y
75,8125,647,229,y
75,8125,649,241,y
75,8125,667,195,y
75,3158,339,337,y
75,3158,334,333,y
75,3158,332,337,y
75,3158,344,345,y
75,3158,339,356,y
75,3158,345,354,y
75,3158,339,346,y
75,3158,354,332,y
75,3158,351,335,y
75,3158,352,334,y
75,3158,348,314,y
75,3158,334,348,y
75,3158,338,348,y
75,3158,328,347,y
75,3158,342,346,y
75,3158,349,334,y
75,3158,332,347,y
75,3158,335,312,y
75,3158,336,339,y
75,3158,342,344,y
75,3158,351,333,y
75,3158,347,344,y
75,3158,330,345,y
75,3158,341,339,y
75,3158,330,346,y
75,3158,345,344,y
75,3158,348,315,y
75,5774,399,201,y
75,5774,377,193,y
75,5774,371,186,y
75,5774,375,212,y
75,5774,368,194,y
75,5774,382,201,y
75,5774,377,191,y
75,5774,390,194,y
75,5774,387,208,y
75,5774,380,214,y
75,5774,399,210,y
75,5774,366,199,y
75,5774,396,213,y
75,5774,372,195,y
75,5774,373,199,y
75,5774,398,209,y
75,5774,363,197,y
75,5774,395,204,y
75,5774,391,224,y
75,5774,384,209,y
75,5774,388,208,y
75,5774,385,216,y
75,5774,381,220,y
75,5774,393,189,y
75,5774,379,214,y
75,5774,368,192,y
75,5774,369,194,y
75,5774,395,198,y
75,5774,376,219,y
75,5774,381,210,y
75,5774,397,198,y
75,5774,368,198,y
75,5774,404,203,y
75,5774,385,205,y
75,6432,578,208,y
75,6432,581,195,y
75,6432,586,203,y
75,6432,573,181,y
75,6432,576,206,y
75,6432,578,209,y
75,6432,572,209,y
75,6432,587,200,y
75,6432,579,211,y
75,6432,588,199,y
75,6432,573,192,y
75,6432,583,207,y
75,6432,582,192,y
75,6432,588,206,y
75,6432,576,182,y
75,14729,448,493,y
75,14729,463,477,y
75,14729,456,486,y
75,14729,435,472,y
75,14729,460,476,y
75,14729,449,493,y
75,14729,471,469,y
75,14729,445,470,y
75,14729,468,468,y
75,14729,438,486,y
75,14729,437,493,y
75,14729,447,492,y
75,14729,425,481,y
75,14729,439,483,y
75,14729,461,492,y
75,14729,461,476,y
75,14729,428,481,y
75,14729,427,476,y
75,14729,442,474,y
75,14729,435,470,y
75,14729,466,471,y
75,14729,450,483,y
75,14729,455,482,y
75,14729,445,478,y
75,14729,438,475,y
75,14729,463,478,y
75,14729,439,492,y
75,14729,466,472,y
75,14729,454,453,y
75,14729,443,493,y
75,14729,443,446,y
75,14729,447,486,y
75,14729,451,474,y
75,14729,452,456,y
75,14729,454,478,y
75,14729,447,470,y
75,14729,451,456,y
75,14729,458,468,y
75,14729,457,461,y
75,14729,433,490,y
75,14729,434,482,y
75,14729,458,463,y
75,14729,450,448,y
75,14729,468,467,y
75,14729,441,483,y
75,14729,463,479,y
75,14729,453,460,y
75,14729,455,490,y
75,14729,455,466,y
75,14729,467,475,y
75,14729,434,476,y
75,14729,451,472,y
75,14729,458,474,y
75,14729,456,472,y
75,14729,460,467,y
75,14729,454,472,y
75,14729,445,485,y
75,14729,446,492,y
75,14522,475,501,y
75,14522,479,510,y
75,14522,456,491,y
75,14522,467,498,y
75,14522,460,514,y
75,14522,479,491,y
75,14522,462,516,y
75,14522,475,482,y
75,14522,470,496,y
75,14522,486,506,y
75,14522,480,505,y
75,14522,496,521,y
75,14522,472,528,y
75,14522,472,494,y
75,14522,450,510,y
75,14522,457,507,y
75,14522,471,482,y
75,14522,454,504,y
75,14522,468,503,y
75,14522,476,511,y
75,14522,485,529,y
75,14522,461,496,y
75,14522,507,535,y
75,14522,501,528,y
75,14522,464,507,y
75,14522,465,501,y
75,14522,480,496,y
75,14522,498,509,y
75,14522,466,493,y
75,14522,496,528,y
75,14522,461,511,y
75,14522,487,514,y
75,14522,456,496,y
75,14522,473,496,y
75,14522,475,507,y
75,14522,458,507,y
75,14522,469,490,y
75,14522,500,538,y
75,14522,456,505,y
75,14522,478,519,y
75,14522,476,520,y
75,14522,461,508,y
75,14522,500,523,y
75,14522,490,532,y
75,14522,484,509,y
75,14522,503,531,y
75,14522,470,510,y
75,14522,490,529,y
75,14522,479,495,y
75,14522,473,495,y
75,14522,468,496,y
75,14522,474,481,y
75,14522,485,499,y
75,14522,484,499,y
75,14522,471,485,y
75,14522,458,495,y
75,14522,450,509,y
75,14522,471,523,y
75,14522,480,487,y
75,14522,450,496,y
75,14522,492,517,y
75,14522,450,498,y
75,14522,499,520,y
75,14522,476,533,y
75,14522,486,500,y
75,14522,470,483,y
75,14522,504,532,y
75,14522,491,535,y
75,14522,469,497,y
75,14522,474,512,y
75,14522,461,504,y
75,14522,476,510,y
75,14522,488,530,y
75,14522,453,502,y
75,14522,451,498,y
75,14522,494,535,y
75,14522,477,494,y
75,14521,496,488,y
75,14521,511,494,y
75,14521,524,485,y
75,14521,526,498,y
75,14521,512,480,y
75,14521,505,477,y
75,14521,503,498,y
75,14521,520,474,y
75,14521,521,507,y
75,14521,502,515,y
75,14521,498,488,y
75,14521,500,518,y
75,14521,505,487,y
75,14521,515,495,y
75,14521,519,497,y
75,14521,504,514,y
75,14521,516,486,y
75,14521,523,510,y
75,14521,500,510,y
75,14521,514,484,y
75,14521,502,503,y
75,14521,502,508,y
75,14521,505,503,y
75,14521,504,493,y
75,14521,497,486,y
75,14521,521,495,y
75,14521,500,504,y
75,14521,519,491,y
75,14521,504,496,y
75,14521,521,487,y
75,14521,513,509,y
75,3462,159,145,y
75,3462,156,165,y
75,3462,154,156,y
75,3462,155,167,y
75,3462,169,163,y
75,3462,157,162,y
75,3462,165,148,y
75,3462,158,148,y
75,3462,162,150,y
75,3462,150,164,y
75,3462,174,161,y
75,3462,154,167,y
75,14524,500,470,y
75,14524,506,458,y
75,14524,491,465,y
75,14524,518,462,y
75,14524,505,472,y
75,14524,506,453,y
75,14524,499,477,y
75,14524,496,450,y
75,14524,487,471,y
75,14524,511,465,y
75,14524,509,473,y
75,14524,493,465,y
75,14524,497,476,y
75,14524,487,461,y
75,14524,500,472,y
75,14524,484,478,y
75,14524,488,470,y
75,14524,489,476,y
75,14524,488,473,y
75,14524,507,471,y
75,14524,507,457,y
75,14524,510,470,y
75,14524,496,454,y
75,14524,517,460,y
75,14524,485,477,y
75,14524,495,480,y
75,14524,485,465,y
75,14524,494,465,y
75,14524,500,452,y
75,14524,486,469,y
75,14524,486,475,y
75,14524,513,463,y
75,9175,786,414,y
75,9175,797,421,y
75,9175,789,405,y
75,9175,788,407,y
75,9175,790,403,y
75,9175,796,404,y
75,9175,802,418,y
75,9175,790,401,y
75,9175,803,402,y
75,9175,785,415,y
75,7140,566,94,y
75,7140,561,89,y
75,7140,549,117,y
75,7140,565,93,y
75,7140,542,97,y
75,7140,562,109,y
75,7140,546,98,y
75,7140,567,90,y
75,7140,542,107,y
75,7140,565,99,y
75,7140,544,112,y
75,7140,563,92,y
75,7140,544,98,y
75,7140,569,102,y
75,7140,545,102,y
75,7140,543,97,y
75,7140,572,100,y
75,7140,544,102,y
75,7140,561,90,y
75,7140,548,111,y
75,7141,532,121,y
75,7141,542,123,y
75,7141,538,134,y
75,7141,533,122,y
75,7141,534,121,y
75,7141,539,118,y
75,7141,523,144,y
75,7141,535,123,y
75,7141,527,121,y
75,7141,541,120,y
75,7141,541,126,y
75,7141,538,143,y
75,7141,523,147,y
75,7141,549,124,y
75,7141,529,146,y
75,7141,529,132,y
75,7141,523,146,y
75,9376,650,430,y
75,9376,648,436,y
75,9376,662,457,y
75,9376,643,458,y
75,9376,671,438,y
75,9376,656,444,y
75,9376,637,457,y
75,9376,638,450,y
75,9376,643,432,y
75,9376,660,431,y
75,9376,635,430,y
75,9376,634,440,y
75,9376,652,441,y
75,9376,641,460,y
75,9376,666,443,y
75,9376,663,420,y
75,9376,645,450,y
75,9376,662,432,y
75,9376,647,457,y
75,9376,640,451,y
75,9376,641,444,y
75,9376,647,432,y
75,9376,644,447,y
75,9376,648,427,y
75,9376,651,449,y
75,9376,667,440,y
75,9376,649,429,y
75,9376,638,455,y
75,9376,659,452,y
75,9376,646,429,y
75,9376,646,423,y
75,9376,636,442,y
75,5570,364,167,y
75,5570,356,147,y
75,5570,345,153,y
75,5570,356,153,y
75,5570,363,142,y
75,5570,344,145,y
75,5570,358,164,y
75,5570,352,168,y
75,5570,351,171,y
75,5570,343,150,y
75,5570,368,167,y
75,5570,355,150,y
75,5570,360,137,y
75,5570,333,152,y
75,5570,365,172,y
75,5570,356,145,y
75,5570,348,163,y
75,5570,363,153,y
75,5570,339,155,y
75,5570,353,169,y
75,5570,355,132,y
75,5570,371,167,y
75,5570,356,136,y
75,5570,364,142,y
75,5570,367,167,y
75,5570,362,158,y
75,5570,379,174,y
75,5570,362,150,y
75,5570,348,164,y
75,5570,358,136,y
75,5570,359,153,y
75,5570,359,137,y
75,5570,371,168,y
75,5570,358,139,y
75,5570,374,174,y
75,5570,358,168,y
75,5570,350,150,y
75,5570,373,164,y
75,5570,351,150,y
75,5570,364,152,y
75,5570,354,136,y
75,5570,345,166,y
75,5570,341,160,y
75,5570,351,144,y
75,5570,337,147,y
75,5570,336,151,y
75,5570,362,166,y
75,5570,348,145,y
75,5570,370,150,y
75,5570,369,172,y
75,5570,359,171,y
75,5570,340,158,y
75,5570,351,143,y
75,5570,349,165,y
75,8315,791,101,y
75,8315,787,114,y
75,8315,778,102,y
75,8315,801,93,y
75,8315,786,98,y
75,8315,802,89,y
75,8315,778,92,y
75,8315,780,93,y
75,8315,805,86,y
75,8315,799,92,y
75,8315,776,89,y
75,8315,782,92,y
75,8315,790,126,y
75,8315,779,108,y
75,8315,803,85,y
75,8315,805,84,y
75,5978,368,120,y
75,5978,382,127,y
75,5978,384,141,y
75,5978,398,142,y
75,5978,390,136,y
75,5978,372,128,y
75,5978,372,135,y
75,5978,394,140,y
75,5978,369,120,y
75,5978,388,135,y
75,5978,378,125,y
75,5978,378,122,y
75,5978,373,130,y
75,5978,388,132,y
75,5978,398,140,y
75,5978,396,140,y
75,5978,394,128,y
75,9778,784,300,y
75,9778,787,283,y
75,9778,798,306,y
75,9778,790,319,y
